time,SSID,mac_addr,signal_str
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:1d:f1:3e,-66
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:3e:3f:fe,-51
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:3e:3f:f1,-58
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:3c:47:01,-82
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:3c:47:0e,-74
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:24:ca:61,-84
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:1d:f1:01,-84
2019-05-10 08:36:38,NTUSECURE,a8:9d:21:3c:3c:d1,-87
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:1d:f1:0e,-81
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:1d:f1:3e,-65
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:3a:82:be,-57
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:3e:3f:fe,-55
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:3e:3f:f1,-56
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:3c:47:01,-79
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:3a:82:b1,-68
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:3c:47:0e,-73
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:1d:f1:31,-74
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:24:ca:61,-84
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:1d:f1:01,-84
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:3c:3c:d1,-87
2019-05-10 08:36:41,NTUSECURE,a8:9d:21:24:ca:6e,-84
